hidden,lr,dropout,l2,auc,round
88,0.01,0.48555997960620706,0.004549383006947632,0.7063515314564413,1
104,0.01,0.42144740904758726,0.0055742256078225635,0.6452617897182186,1
89,0.01,0.48169340901481417,0.005495562150893359,0.70905636865538,1
78,0.01,0.4966661721908231,0.005615184800311154,0.7140475591187988,1
88,0.01,0.4847052142186305,0.005303479346494889,0.7218135679242091,1
97,0.01,0.45468279827266506,0.00541012984137579,0.7293095551493495,1
94,0.008977642545848675,0.4133040000706385,0.004923352593922867,0.7202620991867168,1
101,0.009295999334531636,0.46901587225096436,0.006183339489637617,0.7155839257935805,1
93,0.01,0.45607537074905846,0.0052939479339342635,0.7123664437118062,1
74,0.01,0.49281776834207897,0.005285485603089769,0.7240631150686402,1
90,0.00886532809614861,0.46288017803688997,0.00455777252548678,0.7213393796600798,1
88,0.01,0.4641774539129189,0.006185828306585252,0.7180462222148867,1
87,0.01,0.4806567022660442,0.005447569797127122,0.7160732986453532,1
79,0.01,0.4761924279893499,0.005005920542725204,0.7210751348251091,1
83,0.009787494479092104,0.4988359955188886,0.0051022139526277046,0.7167021386336346,1
94,0.01,0.4794163224034699,0.005231399454764989,0.7243386658194106,1
74,0.009707876616347182,0.4678520241118746,0.005395033591747303,0.711168264211825,1
79,0.01,0.4825377122964197,0.00498008173665464,0.7161794257089923,1
93,0.01,0.4789327476450585,0.004838613051854322,0.718705513903388,1
94,0.01,0.47680004695096356,0.00557999174434591,0.7188004175761601,1
87,0.01,0.4613356184129403,0.004736999834036212,0.7147226955944065,1
103,0.01,0.4542215636915204,0.005557378153825432,0.7243271123288123,1
90,0.01,0.4727599606779514,0.00544438561674718,0.7229109844811863,1
84,0.009931899760834856,0.49156281914169603,0.005841331346155776,0.6387362131784065,1
88,0.01,0.4703803252690547,0.005309545345699543,0.7208201327826169,1
96,0.01,0.4528219383359153,0.0055386239871753696,0.7262761861927535,1
94,0.009016642434851107,0.37688944257359613,0.005049633514346689,0.6508672957817381,1
99,0.009401453332063901,0.46260470427249456,0.00596674930471682,0.7086997784205553,1
95,0.01,0.45700636981625375,0.005289311444274634,0.7231543505081472,1
80,0.01,0.48566415273909586,0.005251410518054236,0.7210238868418121,1
89,0.009493861084734845,0.45510478047185365,0.004823027853469496,0.7243708505432204,1
95,0.01,0.4601986272106723,0.0062759115329986,0.7227116042434321,1
88,0.01,0.4733316586894044,0.005450413614474865,0.6725498141125887,1
85,0.01,0.46912808439853787,0.004965942843909304,0.7248877867225635,1
77,0.009782852978826072,0.4949191708232376,0.0051784961602041645,0.7201267582968504,1
97,0.01,0.4753527819419828,0.00530156279574067,0.7130235072271209,1
76,0.00963897844874514,0.4577959350703506,0.005643350980436,0.7122538797034055,1
79,0.01,0.47874934913843364,0.004980696008063299,0.723199326596548,1
94,0.01,0.46469698957850614,0.005130666024904136,0.710403093034483,1
100,0.01,0.46955466703799287,0.005502000646709212,0.7279879183498315,1
86,0.01,0.4426487704469327,0.004472897870945488,0.7134969527668547,1
101,0.01,0.47080389258843475,0.005543450707910386,0.7236011404945718,1
92,0.01,0.45884063910257067,0.005310586328825781,0.7240714500868576,1
96,0.0015818077010076447,0.4272036636370097,0.0008761672191322712,0.6575741795990113,2
174,0.005894064367196404,0.2074494745739636,0.0038262486935188695,0.7113399160721432,2
109,0.008628860692427534,0.388774492675522,0.001843788042202403,0.7110516564817144,2
30,0.0004420059191063426,0.17199905744433303,0.00634175017478489,0.5906862360790753,2
152,0.0030552965558485927,0.46013827555457765,0.009438429459726953,0.677866730485948,2
100,0.006040061923860491,0.2303305407350422,0.0009107100015122485,0.7144147950699604,2
181,0.0017528670150085857,0.13390340588035674,0.004105770600378916,0.6238871719118139,2
152,0.007837582172828752,0.12619439377105018,0.005678702213494968,0.7149222408820266,2
113,0.003557900608646058,0.14831053563627838,0.0014452564189846298,0.678301059207513,2
86,0.0032256581605638102,0.2448544366692893,0.006538109218703995,0.665407281174825,2
56,0.006394775889980631,0.3704733033316222,0.00673175291774926,0.6555495954215167,2
72,0.003724261665970795,0.2576431264549328,0.009945838200321983,0.672492541809194,2
98,0.006338456547568355,0.3193924729873201,0.008743377403577928,0.717518887894005,2
40,0.0029292096471023824,0.4097892251500176,0.0036711262753124324,0.6460484999030331,2
50,0.00970832511624074,0.17106670783453598,0.006125970045898457,0.7235659023482469,2
81,0.006917123152313537,0.18103921110291404,0.0017157094495066486,0.7197525902513298,2
169,0.00813117789944178,0.17003791471650342,0.00602701052460312,0.7025439961048232,2
26,0.008947322854817927,0.4399707003182548,0.005641521822057267,0.6833774154016282,2
24,0.006997167132213113,0.24340327800167066,0.0020583929006670783,0.7097701267995593,2
146,0.0054803279554650735,0.4752309530826634,0.001745235203261019,0.7202576428403431,2
99,0.002870684932798814,0.30600997356652926,0.0019164912096262246,0.6735493560992115,2
200,0.005038227298028391,0.13632051897220993,0.008882996414843261,0.7067494666826215,2
145,0.01,0.25672116396460143,1e-05,0.7110843363551212,2
118,0.003845513858946666,0.30804510587356265,0.004108272925821315,0.6820119578627692,2
161,0.006432196041602237,0.5,0.01,0.7105784585167794,2
20,0.01,0.1,0.0018854750436312596,0.7225749429546402,2
200,0.0037863240847455966,0.11792017542038262,0.0038881120095443943,0.7052760665316008,2
154,0.003454162450512526,0.3376120484728787,0.00735535434666924,0.6590525312460027,2
125,0.008548349263705762,0.2157314654366254,0.002118704156743294,0.7070241096591308,2
74,0.004252007968309693,0.25971214071636206,0.0075258666237442715,0.6912103519275761,2
102,0.009896835283827057,0.4513802402866526,0.008404298455322978,0.7157265288775371,2
65,0.004551656241785701,0.1,0.01,0.6704973365077924,2
65,0.01,0.4343072022279393,0.007161267532595482,0.7229255088693672,2
39,0.0018538437542457127,0.5,0.0027787033416236786,0.6599461937437848,2
20,0.01,0.1,0.002640895648506212,0.6884405676064881,2
124,0.01,0.3654104027398989,0.0020931517882923126,0.7234328721565002,2
141,0.01,0.1,0.01,0.702884493977743,2
